amplitude,center,delta,fractured,gamma,id_tracing,sigma,stderr_amplitude,stderr_center,stderr_gamma,stderr_sigma,x,x_tracing,y,y_tracing
4.7003815795107706e-05,9.279418292600178,0.05,False,6.179989738606812,0.0,1.3151699640993217,3.7483976992008914e-06,0.04554003112332344,3.0277581136575074,0.16603186823156052,"[9.195870943384389, 9.245276387828238, 9.28715490786651, 9.344090148498557, 9.390269265413066, 9.443591312045935, 9.488237930740189, 9.547558389633322, 9.591401163932993, 9.647336848907479, 9.684922997737553, 9.747216512920177, 9.795255613354572, 9.84747654197819, 9.896743602572128, 9.946071891791721, 9.989706526532032, 10.03631314668941, 10.089619836541845, 10.143307671032266, 10.194642197374872, 10.230178729318332, 10.273494652358561, 10.347526523755196, 10.389569413679633, 10.418042034457851, 10.485452253099492, 10.546140064555459, 10.585414252528807, 10.631010445265545, 10.688171504922941, 10.720929328698302, 10.847009385063963, 10.853329637499954, 10.97931020580756, 11.00125960730243, 11.074368607750383]",-0.5746753246753258,"[1.1601577666314614e-05, 1.5646316630690358e-05, 1.5889820470464504e-05, 1.3060030648008274e-05, 2.0412048556000028e-05, 1.4545397747922845e-05, 1.5639934354487034e-05, 3.139126012972062e-05, 3.322670860552251e-05, 2.7891678286019068e-05, 3.198458413905283e-05, 3.024967484471297e-05, 3.141614873863891e-05, 2.9427474067589473e-05, 3.0397094590536705e-05, 2.3835945020293307e-05, 2.79126299861633e-05, 1.95984801707129e-05, 2.402378262912608e-05, 1.5464002590119606e-05, 1.4207949587832785e-05, 1.1142487650808852e-05, 1.6355682367976222e-05, 1.363998190262764e-05, 1.679970652838155e-05, 1.7244647947717205e-05, 1.7458404679533696e-05, 1.9490708974938742e-05, 2.164841472746314e-05, 1.8562600795953385e-05, 2.1841272097105985e-05, 1.764422822108706e-05, 1.86506145896073e-05, 1.571561635418583e-05, 1.6319779316039196e-05, 1.1428270199281674e-05, 1.0455755724692546e-05]",-10.3125
6.889708927658767e-05,9.505439621818882,0.05,False,1.2590709561145483,1.0,1.2043197498167797,8.626230024101337e-06,0.7077702051290974,2.3872425884080366,0.7925427122806573,"[8.819071961135856, 9.010166578563613, 9.018202629148567, 9.10157877280063, 9.156025369855772, 9.20277071936796, 9.242955676917175, 9.27860157191576, 9.353938633003898, 9.392348000745088, 9.445991189136068, 9.499260453509052, 9.600595416161548, 9.6376257253749, 9.668838743839988, 9.750345910168175, 9.806445051380274, 9.854736439485972, 9.908080754971396, 9.950469027361203, 10.00300378892649, 10.038523953011278, 10.106270856784516, 10.16044844555378, 10.199448038383329, 10.256237990537445, 10.306166282786528, 10.35663566333961, 10.363780185184329, 10.426328319524005, 10.506426041758035, 10.554077974398599, 10.607287546852598, 10.631366145631565, 10.69492037589074, 10.759477924517864, 10.808656349325034, 10.81758064084765, 10.90532881677333, 10.960052561691478, 10.994301925014652, 11.042382857852981, 11.109929633394902]",-2.834415584415588,"[7.472269256266808e-06, 9.183958385622233e-06, 7.083757688965927e-06, 1.4667083430311695e-05, 1.2449761484186514e-05, 1.7647578024174527e-05, 2.452742114112154e-05, 1.723622311578731e-05, 2.505969064304434e-05, 2.495467639702382e-05, 3.044619562681826e-05, 2.748802471005863e-05, 2.8652325515886682e-05, 1.4944041107263296e-05, 1.8702173844704398e-05, 1.7939605013280034e-05, 2.9602552364186365e-05, 2.9002340795908594e-05, 3.0649347898780264e-05, 2.6637667034214582e-05, 2.6844524038191993e-05, 2.7009981160584174e-05, 2.3889949361365388e-05, 3.362173901847665e-05, 3.0746176818624555e-05, 3.157609807522934e-05, 3.154300132853464e-05, 2.227456249438403e-05, 3.312669201714534e-05, 3.26297095162811e-05, 3.413756335706361e-05, 3.2952594341898056e-05, 1.975231663012965e-05, 3.1713844417833616e-05, 3.0065748830319344e-05, 1.965687817507517e-05, 1.1874306071804039e-05, 1.0847809027275067e-05, 2.4943245016461162e-05, 2.529034954273903e-05, 2.4096746025156264e-05, 2.1583758058075723e-05, 1.5433161160903768e-05]",-10.078733766233764
8.310253488718477e-05,10.073588051146121,0.05,False,-0.06242005521302296,2.0,1.063962124471046,1.6041995694512074e-05,1160.4241239448518,1373.489000970846,57.799666119287885,"[9.269330964066059, 9.315312826914028, 9.36131803724745, 9.408329847842154, 9.469756134007334, 9.519431223523881, 9.54836500496019, 9.611655049380067, 9.719870546449902, 9.727129512759365, 9.8172273333216, 9.846067600393923, 9.894500115357603, 9.96302907273888, 10.018832585155309, 10.068499355564564, 10.091550900721126, 10.159793937990091, 10.216287205660775, 10.262143757649975, 10.319749237843382, 10.359090323503153, 10.383823725788673, 10.467013892212734, 10.567520313083264, 10.598530937638918, 10.637316874005986, 10.712263032522676, 10.726437230398835, 10.80237493542679, 10.822783779775278]",-4.938311688311693,"[1.219135311552658e-05, 2.706794294705104e-05, 2.903131750277683e-05, 3.1849164823586616e-05, 2.327670368433719e-05, 3.442963437940859e-05, 3.434745570868684e-05, 2.98175142004474e-05, 3.296153152921327e-05, 3.060894320067753e-05, 2.2495141274728238e-05, 3.280490909065701e-05, 2.478758528885886e-05, 2.7840468457470187e-05, 3.799537136141912e-05, 2.1593927120064044e-05, 3.27086784826079e-05, 3.4049708917044566e-05, 2.0199232257000485e-05, 3.324786891206893e-05, 2.966588680172709e-05, 3.478024432408473e-05, 3.095379837166384e-05, 3.4172002411022896e-05, 2.5166561760731895e-05, 3.2063271761683606e-05, 2.2549852816318693e-05, 2.6772363162127697e-05, 3.095495890814781e-05, 1.653349811588655e-05, 2.1586883640253165e-05]",-8.831980519480519
4.6168622486241266e-05,9.233570793540407,0.05,False,6.62371131701209,3.0,1.168867235715577,4.230519641729392e-06,0.04217054605902384,3.0338307021229687,0.16900307449703356,"[9.011420319888817, 9.129148577858174, 9.169302634890983, 9.248463136854216, 9.282141884529858, 9.352775965586183, 9.395080478246545, 9.440094785314997, 9.499496038302722, 9.555625846448127, 9.604208443643078, 9.658491175666118, 9.707042514533036, 9.756160842175795, 9.809595442380257, 9.85527260172622, 9.893601202911107, 9.956481292087975, 9.998008798336404, 10.058308206556417, 10.111052718577053, 10.144451056030594, 10.211284481299774, 10.217577525397674, 10.294672538497998, 10.356159712679759, 10.369880728517114, 10.421454838922468, 10.477222490108183, 10.541420046903525, 10.589013585074571, 10.645685725127752, 10.68198474363247, 10.76927431508352]",-7.353896103896106,"[9.124540643391795e-06, 1.0616978700370333e-05, 1.0287958188136308e-05, 1.071513593238143e-05, 1.4179805467078875e-05, 2.8243892344057343e-05, 2.795285793728724e-05, 3.084181488389478e-05, 2.889122328541436e-05, 2.8173273965201812e-05, 3.384904821906843e-05, 1.678924944912043e-05, 3.473516190819793e-05, 3.394176713975119e-05, 2.674072463976391e-05, 3.411311550465432e-05, 3.150341584712918e-05, 2.8092527490527774e-05, 1.3045088144018976e-05, 3.544249214198985e-05, 1.771293318186274e-05, 2.4393762497030937e-05, 2.0620232886585358e-05, 1.079267642514844e-05, 1.529789914044456e-05, 1.3438785186370967e-05, 1.7297624685212643e-05, 1.7725008521261168e-05, 1.669155532486342e-05, 1.8828291081827868e-05, 2.085896734631548e-05, 1.8373359993338675e-05, 1.9605443572936282e-05, 1.821161852232831e-05]",-7.273538961038959
3.205277127898639e-05,12.538580816008345,0.05,False,-8.4741585468314,4.0,0.6915874034178939,5.210258557185256e-06,0.05129412894613214,12.994736759107969,0.1536287225503013,"[11.689761188744255, 11.744951024020054, 11.809101468935463, 11.921537842503431, 11.969870579087445, 12.025872438981587, 12.13957258016464, 12.156655881005095, 12.202106117501085, 12.286695723214141, 12.29344880600825, 12.341218818046425, 12.416999545509595, 12.522878741201389]",-11.873376623376625,"[1.7783888945442595e-05, 1.6439922511796055e-05, 2.301898847581373e-05, 1.919227359567851e-05, 2.8451361621930394e-05, 3.6219640094068786e-05, 3.4723512096990646e-05, 3.6056832560329755e-05, 1.5088820543186556e-05, 4.3940948786140083e-05, 2.8675320096078806e-05, 3.858195638769839e-05, 3.293184210083624e-05, 2.14803406192631e-05]",-2.67613636363636
4.379690848476264e-05,13.899967414823728,0.05,False,-3.6974993991974316,5.0,1.1127685448393563,3.0169646798365394e-06,0.04518523592556132,1.552825551926274,0.14716299748467013,"[12.468237850431318, 12.590973250647338, 12.662943160577496, 12.718236888046993, 12.750236010322267, 12.80559990563323, 12.865044697977236, 12.883127460956414, 12.961699578286792, 13.014527323799404, 13.064091612581654, 13.10964380737817, 13.161813041539236, 13.201627568901673, 13.264461062657869, 13.318075204702199, 13.356896846420694, 13.416337939801748, 13.461619785221, 13.503024088226036, 13.565338976919572, 13.6033129850263, 13.649568072776534, 13.71107695396914, 13.756898400679514, 13.798972438940096, 13.878469927601218, 13.99315529299567]",-13.353896103896105,"[1.097901613218841e-05, 1.8739526630687204e-05, 1.804248760144941e-05, 2.2696574163803596e-05, 1.611346252952729e-05, 2.1342182570424155e-05, 1.8871971163534614e-05, 1.562550882555077e-05, 2.4118223130258253e-05, 1.887726243912777e-05, 2.630256130046269e-05, 1.8022939453547413e-05, 2.9432108436574013e-05, 2.413718230014705e-05, 2.7811184088714587e-05, 2.8691322085846285e-05, 2.6553309420467687e-05, 2.755804568385302e-05, 2.678635547746661e-05, 2.7051829075838953e-05, 2.4422328903616e-05, 2.582661100682199e-05, 2.8148563089915867e-05, 1.7166673460976996e-05, 2.428711559817953e-05, 1.894892392745228e-05, 1.5122058318667324e-05, 1.338837472337721e-05]",-0.8060064935064943
0.00010201407846053331,13.919509773379595,0.05,False,3.900704922607626,6.0,2.0490356230639373,1.1793453932732108e-05,0.12136773713787978,2.8333202033182605,0.4494712228511698,"[13.862815009196249, 13.926469602282063, 13.976066408796104, 14.013922129670961, 14.075866781053954, 14.128008923743558, 14.179566672347885, 14.279027222284153, 14.310197186525674, 14.361781427192014, 14.385661480282021, 14.470714416369276, 14.52881505354538, 14.54679279506015, 14.599579151445127, 14.652861342767553, 14.744456547945129, 14.786329263530291, 14.851967044275145, 14.899644247198502, 14.966516253585613, 15.02040177676971, 15.078824204834454, 15.125410986634341, 15.180365380201254, 15.199594911023926, 15.274040896061386, 15.303683395759071, 15.372653975078736, 15.421552173876375, 15.436081205457873, 15.569746635328588, 15.647462472395878, 15.705208524129581, 15.76148805024215, 15.82736116969551, 15.843390446562623, 15.895372005041224, 15.956409304034793, 16.06886820160492, 16.094461382937112, 16.179367322409387, 16.211985320399982, 16.259825239733537, 16.32669089572315]",-14.444805194805198,"[1.7559239951765074e-05, 1.8797118856108247e-05, 2.49309576345397e-05, 2.5146130754004073e-05, 3.025423125901934e-05, 2.7856772868698658e-05, 3.104945588692571e-05, 2.318224971355626e-05, 2.328264220834857e-05, 1.5884709429883734e-05, 1.7937203152314525e-05, 4.234676553086927e-05, 4.077898121620962e-05, 3.892459394705931e-05, 2.7768550325096002e-05, 2.6683677880817704e-05, 4.375088303265283e-05, 3.8851963455192415e-05, 3.550180484106284e-05, 4.457266719428747e-05, 3.423699143804524e-05, 4.240950003488257e-05, 4.1603964444291486e-05, 3.926022381140099e-05, 4.0069967209244355e-05, 4.2072120995534534e-05, 2.6385195144978965e-05, 3.214271821769216e-05, 2.1946388587914087e-05, 2.5335181742788727e-05, 1.847763673168276e-05, 1.6584082314007914e-05, 2.059786237469938e-05, 1.6518934989229486e-05, 1.445719176557253e-05, 2.2210724839441628e-05, 2.114343583465647e-05, 1.5304139016317142e-05, 2.664454633362924e-05, 3.105584335008937e-05, 3.0944140266563244e-05, 2.6291358370510597e-05, 2.665123236665245e-05, 2.958133654708815e-05, 2.595274423446265e-05]",3.791396103896105
0.00013421400069160865,16.46306549209789,0.05,False,-6.464162699023566,7.0,2.5561817712779926,2.1292032054544785e-05,0.0799430279068346,3.8434340550958783,0.5793883488630651,"[14.195795998275866, 14.306444508974147, 14.391606266722134, 14.432453107507266, 14.557013373594595, 14.590655122391496, 14.633311805969663, 14.693345393057946, 14.761168617880585, 14.795756503715108, 14.863818834489033, 14.896491760421089, 14.962100736907356, 15.062335792679942, 15.10047273620695, 15.143487372017978, 15.202794265198126, 15.247554339881702, 15.308875683845335, 15.363738226225173, 15.399087428500247, 15.456208367011035, 15.498276247567054, 15.562389973945356, 15.60027212163791, 15.658752789618855, 15.709914611049694, 15.762689942061307, 15.799238721304889, 15.861117841393781, 15.909484874686537, 15.95751293095346, 16.012577187803593, 16.06024557747827, 16.089522893694514, 16.161146908387128, 16.210070872555807, 16.2575315636107, 16.308038917081166, 16.36207914164212, 16.3859199933, 16.423462305294255, 16.48229438267616]",-13.821428571428573,"[2.4579349978475016e-05, 2.8300191602373402e-05, 3.409151045461847e-05, 2.8890752453806697e-05, 4.030029280406758e-05, 4.0929495541314695e-05, 2.889400888179974e-05, 2.581726245628445e-05, 3.7313234120393116e-05, 3.803322247337964e-05, 3.342398784263368e-05, 1.4904169656955758e-05, 3.652823841711582e-05, 3.9733433643942126e-05, 2.9406610721209982e-05, 4.202930385729938e-05, 4.467128381899432e-05, 4.1298937449436576e-05, 3.4229480078742975e-05, 4.3913925012250876e-05, 2.8212089866725166e-05, 3.5183097767081416e-05, 3.906672181752978e-05, 4.2294076415190905e-05, 3.2834654080049696e-05, 3.594375855389617e-05, 3.9432765252243346e-05, 4.547603716116274e-05, 4.577865902316898e-05, 3.911222348486415e-05, 4.1302127849046236e-05, 3.684831717025881e-05, 3.516200241816506e-05, 3.570338487778122e-05, 1.7904688670602502e-05, 3.850202338104288e-05, 3.000479153898724e-05, 2.8006326622120256e-05, 3.1426879629645714e-05, 3.2201724194807074e-05, 1.1993798141448085e-05, 2.8917302286614056e-05, 1.8772000960722417e-05]",6.986201298701303
